,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,RevAllTimeUSD,RevNtv,RevUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
20,2014-10-29,1261.0,460.0,651.0,745.0,292.0,615.0,686.0,161.0,551.0,802.0,802.0,802.0,802.0,635.0,396.0,674.0,521.0,711.0,592.0,233.0,,,,,,,,,1614335172.0,761.0,811.59658344,,,,0.0,107.16952206,117.85287102990793,0.00019982,0.10694200086654897,,0.1,,123.411069,,76100000.0,730.97966,2.002684,,76100000.0,,0.9930893321600001,14.09975962,,,,,,,,,,,,76100123.41106907,,5.374829e-06,3688411779.670013,3688411779.670013,488825600.20881903,3688411779.670013,3688411779.670013,3688411779.670013,3688411779.670013,3688411779.670013,3688411779.670013,2195778245.236697,3688411779.670013,3688411779.670013,97.066022,3798233518.8286247,3799899411.570685,3799899988.269661,3773640153.2729626,3799893961.3879967,3799899918.6093063,3596464041.225527,3799801355.7195973,3799900000.0,3799900000.0,3799900000.0,3799899965.62186,3799899839.5084443,3799898284.7299776,3793836012.391641,3799605954.123228,3799879270.4094496,3735133459.0477858,,,,,,,,,3218289760.553441,3016561743.8043256,1123498491.4185169,3799900000.0,1154.0,0.01335648,2177.0,269501048.459678,,148683.26153461,,14893.132301,,2.428745687715719,,
21,2014-10-30,1066.0,467.0,660.0,756.0,299.0,621.0,696.0,164.0,547.0,822.0,822.0,822.0,822.0,644.0,401.0,678.0,521.0,721.0,595.0,238.0,,,,,,,,,1614335172.0,931.0,820.25026853,,,,0.0,122.02934181,92.31141048789465,0.00015711,0.12009443043042806,,0.1,,119.97433600000001,,93100000.0,872.88728,2.3914720000000003,,93100000.0,,0.993374534146,20.92815262,,,,,,,,,,,,93100119.97433588,,5.9252570000000006e-06,3783301813.262599,3783301813.262599,399887698.810807,3783301813.262599,3783301813.262599,3783301813.262599,3783301813.262599,3783301813.262599,3783301813.262599,1616766582.100371,3783301813.262599,3783301813.262599,97.182168,3891554438.854976,3892999453.7496376,3892999986.2526617,3867207061.43118,3892993073.1037865,3892999913.96106,3681041199.8030887,3892883820.061485,3893000000.0,3893000000.0,3893000000.0,3892999961.9471226,3892999792.2709785,3892998346.111114,3887179317.6457925,3892711616.986524,3892976454.9749722,3826822692.073168,,,,,,,,,3280762128.522545,3098379866.2115335,1169045705.839177,3893000000.0,999.0,0.0115625,1879.0,186017374.28990802,,118149.74559636,,17377.854199,,2.427689214160423,,
22,2014-10-31,1627.0,474.0,676.0,778.0,305.0,645.0,709.0,169.0,567.0,846.0,846.0,846.0,846.0,664.0,410.0,693.0,535.0,737.0,617.0,242.0,,,,,,,,,1614335172.0,902.0,807.8713968999999,,,,0.0,123.54895723000001,75.08787742362513,0.00021709,0.1021921776485758,,0.1,,158.193491,,90200000.0,826.546515,2.264511,,90200000.0,,0.993373911223,18.38424948,,,,,,,,,,,,90200158.19349104,,4.203129e-06,3871499808.51973,3871499808.51973,358907505.38085896,3871499808.51973,3871499808.51973,3871499808.51973,3871499808.51973,3871499808.51973,3871499808.51973,1607669744.2463987,3871499808.51973,3871499808.51973,97.195717,3981506684.32158,3983199469.4403496,3983199986.006066,3956806963.1823974,3983194788.011404,3983199902.631489,3772820197.653462,3983075545.0161843,3983200000.0,3983200000.0,3983200000.0,3983199957.074765,3983199795.20472,3983198612.0382423,3977199262.2712827,3982865524.7756257,3983176332.1057863,3914317816.861952,,,,,,,,,3327852747.6329803,3162302402.151489,1240025918.3615382,3983200000.0,1548.0,0.01791667,2977.0,216663726.4059,,100910.75550443,,14280.992568000001,,2.4481335182424253,,
23,2014-11-01,1536.0,470.0,674.0,781.0,301.0,637.0,713.0,162.0,562.0,850.0,850.0,850.0,850.0,661.0,404.0,696.0,533.0,743.0,612.0,244.0,,,,,,,,,1614335172.0,887.0,900.29425028,,,,0.0,41.92646794,77.26357833545644,0.00020512,0.1089079162167522,,0.1,,163.79750599,,88700000.0,795.09556,2.178344,,88700000.0,,0.993378786586,13.74499616,,,,,,,,,,,,88700163.79750597,,5.451771e-06,3955413822.0333815,3955413822.0333815,458890273.91731507,3955413822.0333815,3955413822.0333815,3955413822.0333815,3955413822.0333815,3955413822.0333815,3955413822.0333815,1689301660.713202,3955413822.0333815,3955413822.0333815,97.139267,4070230747.56255,4071899331.327493,4071899985.3555093,4044939081.1008406,4071892879.795129,4071899901.8062572,3837257930.24848,4071776153.58464,4071900000.0,4071900000.0,4071900000.0,4071899957.607049,4071899788.6827435,4071898395.443024,4065633066.902268,4071582537.410728,4071875927.188753,4006205196.452147,,,,,,,,,3426185858.6690803,3271952910.115679,1306035150.0155401,4071900000.0,1504.0,0.01740741,2872.0,296245990.421826,,120293.53024525,,12618.7447735,,2.479650396308255,,
24,2014-11-02,1735.0,472.0,689.0,789.0,306.0,649.0,724.0,159.0,573.0,860.0,860.0,860.0,860.0,673.0,407.0,705.0,542.0,753.0,622.0,241.0,,,,,,,,,1614335172.0,891.0,876.44444444,,,,0.0,49.27501498,68.09137703915826,0.00022358,0.10436184219963818,,0.1,,174.597362,,89100000.0,781.57888,2.141312,,89100000.0,,0.993786420583,21.3739315,,,,,,,,,,,,89100174.59736201,,5.552093e-06,4042409834.9918437,4042409834.9918437,454342927.396547,4042409834.9918437,4042409834.9918437,4042409834.9918437,4042409834.9918437,4042409834.9918437,4042409834.9918437,1620347510.168098,4042409834.9918437,4042409834.9918437,97.14996,4159061120.2102103,4160999429.2515993,4160999984.5839963,4135145296.0471883,4160992585.801768,4160999906.648052,3917912806.093525,4160876947.920447,4161000000.0,4161000000.0,4161000000.0,4160999958.2177157,4160999780.413257,4160998291.1949573,4154656490.3576713,4160665695.968889,4160974092.308147,4091813116.6032357,,,,,,,,,3533533044.97744,3390427142.765907,1335387931.903675,4161000000.0,1673.0,0.01936343,3218.0,194676398.172692,,80548.39132003,,15348.6055005,,2.4888471934620147,,
25,2014-11-03,1747.0,471.0,712.0,813.0,303.0,677.0,745.0,159.0,589.0,886.0,886.0,886.0,886.0,699.0,403.0,731.0,557.0,776.0,647.0,243.0,,,,,,,,,1614335172.0,874.0,889.76659039,,,,0.0,42.23647143,68.06915856790611,0.00022215,0.10476292419647963,,0.1,,172.754062,,63200000.0,546.0914650000001,1.496141,,63200000.0,,0.993419701062,21.12721447,,,,,,,,,,,,63200172.754062094,,5.252906000000001e-06,4108699796.026163,4108699796.026163,369042261.588729,4108699796.026163,4108699796.026163,4108699796.026163,4108699796.026163,4108699796.026163,4108699796.026163,1583491423.816583,4108699796.026163,4108699796.026163,97.26575,4221902168.289804,4224199426.344289,4224199984.193965,4196403501.2249174,4224192840.793912,4224199902.7575827,3985593879.61519,4224053366.953304,4224200000.0,4224200000.0,4224200000.0,4224199958.586378,4224199808.5359244,4224198496.980766,4217209195.098975,4223833091.3389344,4224173598.580079,4155965804.4643726,,,,,,,,,3596920655.6419396,3475868735.556319,1362903831.170791,4224200000.0,1649.0,0.01908565,3250.0,199941170.911389,,74759.94878531,,10000.684559000001,,2.509129067171936,,
26,2014-11-04,1858.0,466.0,720.0,823.0,296.0,681.0,750.0,153.0,589.0,895.0,895.0,895.0,895.0,703.0,402.0,738.0,558.0,783.0,655.0,237.0,,,,,,,,,1614335172.0,879.0,883.94994312,,,,0.0,81.38545275,45.0355868073038,0.00023958,0.1047548244231818,,0.1,,186.149323,,43950000.0,375.8478,1.02972,,43950000.0,,0.9931034745659999,13.69859488,,,,,,,,,,,,43950186.14932308,,5.535694e-06,4152298695.4388328,4152298695.4388328,471586444.546041,4152298695.4388328,4152298695.4388328,4152298695.4388328,4152298695.4388328,4152298695.4388328,4152298695.4388328,1451365573.544006,4152298695.4388328,4152298695.4388328,97.285679,4265668420.496041,4268149438.3542857,4268149984.696161,4238714594.96925,4268142654.308593,4268149891.371472,4020772551.6820717,4267993704.65037,4268150000.0,4268150000.0,4268150000.0,4268149956.7208576,4268149810.661259,4268148233.490835,4261274881.37419,4267784641.518015,4268126007.637535,4198548946.881808,,,,,,,,,3663141335.2531857,3552431389.3587346,1326968439.899267,4268150000.0,1777.0,0.02056713,3422.0,311575751.810462,,102360.95193502,,5454.104488,,2.565360210646144,,
27,2014-11-05,2494.0,472.0,731.0,835.0,300.0,689.0,763.0,153.0,594.0,911.0,911.0,911.0,911.0,710.0,404.0,750.0,564.0,795.0,665.0,241.0,,,,,,,,,1614335173.0,1007.0,996.183714,,,,0.0,53.53637016,47.934176407308854,0.00025555,0.10345250242130358,,0.1,,256.355301,,50350000.0,425.55861,1.165914,,50350000.0,,0.993252393365,60.13157371,,,,,,,,,,,,50350256.3553011,,5.026698999999999e-06,4200048580.085182,4200048580.085182,348433349.899748,4200048580.085182,4200048580.085182,4200048580.085182,4200048580.085182,4200048580.085182,4200048580.085182,1310546795.40715,4200048580.085182,4200048580.085182,97.25711700000001,4315998773.800896,4318499374.889711,4318499983.82822,4289360460.74575,4318492739.355143,4318499896.595886,4062160039.282307,4318337956.505015,4318500000.0,4318500000.0,4318500000.0,4318499955.763622,4318499810.387743,4318497912.753187,4311346350.168108,4318134993.431978,4318477262.276053,4248009740.916138,,,,,,,,,3702085519.38845,3611582572.539356,1444416175.162366,4318500000.0,2478.0,0.02868056,4831.0,71817511.727404,,25465.59622825,,4721.762261,,2.5639380522051662,,
28,2014-11-06,2000.0,481.0,764.0,869.0,305.0,727.0,798.0,153.0,603.0,946.0,946.0,946.0,946.0,750.0,410.0,786.0,574.0,831.0,682.0,246.0,,,,,,,,,1614335173.0,905.0,981.36353591,,,,0.0,44.20072557,47.82649521265197,0.00023862,0.10606749349349,,0.1,,211.922852,,45250000.0,378.48748,1.036952,,45250000.0,,0.9933584049169999,44.51691193,,,,,,,,,,,,45250211.92285203,,4.875233e-06,4245448527.496255,4245448527.496255,147444753.21752802,4245448527.496255,4245448527.496255,4245448527.496255,4245448527.496255,4245448527.496255,4245448527.496255,1254205273.3854809,4245448527.496255,4245448527.496255,97.288995,4361236366.806944,4363749307.921743,4363749983.036617,4334767739.456622,4363742855.352284,4363749890.502966,4098708542.1516576,4363557521.191822,4363750000.0,4363750000.0,4363750000.0,4363749955.502897,4363749810.817229,4363748300.463943,4356376557.604388,4363360889.547914,4363708403.756843,4294483240.4154506,,,,,,,,,3739153617.6702657,3679153617.6702657,1465498784.1075618,4363750000.0,1998.0,0.023125,3855.0,98024544.173604,,35225.942092699996,,3710.4542030000002,,2.568470348946514,,
29,2014-11-07,1788.0,477.0,743.0,840.0,305.0,706.0,774.0,150.0,598.0,914.0,914.0,914.0,914.0,730.0,412.0,763.0,572.0,801.0,678.0,247.0,,,,,,,,,1614335173.0,855.0,909.15438596,,,,0.0,108.74428795,51.55711626098241,0.00023752,0.10484502385008196,,0.1,,184.632087,,42750000.0,354.10767000000004,0.970158,,42750000.0,,0.9934722226,51.50223755,,,,,,,,,,,,42750184.63208709,,4.833106e-06,4289647434.9040546,4289647434.9040546,166173010.209456,4289647434.9040546,4289647434.9040546,4289647434.9040546,4289647434.9040546,4289647434.9040546,4289647434.9040546,1205696423.610345,4289647434.9040546,4289647434.9040546,97.348177,4403935715.265016,4406499382.833563,4406499983.943777,4377735348.885636,4406492729.291655,4406499899.306929,4125982739.875426,4406316382.68904,4406500000.0,4406500000.0,4406500000.0,4406499954.861093,4406499820.78019,4406498452.882052,4399510572.796464,4406133723.076063,4406473811.816279,4338532147.543292,,,,,,,,,3779416765.1713243,3688918014.955371,1504355091.153897,4406500000.0,1761.0,0.02038194,3375.0,85559389.444687,,34361.74404265,,4188.31171,,2.569870276037515,,
30,2014-11-08,1580.0,484.0,781.0,884.0,297.0,742.0,815.0,146.0,622.0,957.0,957.0,957.0,957.0,768.0,422.0,801.0,590.0,843.0,711.0,240.0,,,,,,,,,1614335173.0,896.0,948.19084821,,,,0.0,52.09168307,38.21397506212056,0.00019507,0.1134344366871976,,0.1,,165.72771200000003,,44800000.0,367.35352,1.006448,,44800000.0,,0.9931281026459999,9.92247625,,,,,,,,,,,,44800165.72771198,,4.614269e-06,4332646530.41467,4332646530.41467,479538693.109278,4332646530.41467,4332646530.41467,4332646530.41467,4332646530.41467,4332646530.41467,4332646530.41467,1318855516.0005631,4332646530.41467,4332646530.41467,97.334409,4448528032.932477,4451299342.274973,4451299983.75187,4420711123.309953,4451292538.327314,4451299893.054422,4177423283.90912,4451103163.416176,4451300000.0,4451300000.0,4451300000.0,4451299953.075932,4451299790.910468,4451298357.009129,4444248395.346608,4450876303.1105175,4451271606.156411,4383267664.243758,,,,,,,,,3887570646.552569,3838258222.792823,1617086588.046026,4451300000.0,1461.0,0.01690972,2841.0,448607775.68313605,,173058.10864453,,6093.579789,,2.654458575701128,,
31,2014-11-09,2017.0,487.0,791.0,890.0,293.0,746.0,823.0,145.0,625.0,964.0,964.0,964.0,964.0,774.0,426.0,810.0,596.0,853.0,716.0,239.0,,,,,,,,,1614335173.0,1027.0,962.95813048,,,,0.0,86.47115216,38.138947866075945,0.00021009,0.10895199632930958,,0.1,,207.771457,,51350000.0,416.2606,1.14044,,51350000.0,,0.9929021774240001,14.21371339,,,,,,,,,,,,51350207.77145698,,5.316828e-06,4386845670.780371,4386845670.780371,695741163.770029,4386845670.780371,4386845670.780371,4386845670.780371,4386845670.780371,4386845670.780371,4386845670.780371,1263327946.778531,4386845670.780371,4386845670.780371,97.428085,4499874390.386576,4502649348.752932,4502649983.32427,4470690989.178035,4502641334.438135,4502649890.893444,4219832449.706451,4502448573.496979,4502650000.0,4502650000.0,4502650000.0,4502649956.816986,4502649801.397191,4502648131.778865,4495687573.065325,4502244165.986409,4502621206.399505,4434388345.300963,,,,,,,,,3918223037.8930798,3878253025.923275,1629836649.286261,4502650000.0,1907.0,0.02207176,3730.0,316782101.592711,,93748.89556471,,5517.244519,,2.7018477648662,,
32,2014-11-10,3111.0,488.0,789.0,888.0,299.0,744.0,825.0,148.0,625.0,966.0,966.0,966.0,966.0,774.0,429.0,812.0,593.0,853.0,712.0,244.0,,,,,,,,,1614335173.0,1221.0,1001.93857494,,,,0.0,34.5234063,27.51320180098282,0.00025261,0.10246389986737467,,0.1,,309.03112200000004,,61050000.0,488.27145,1.3377299999999999,,61050000.0,,0.9930053444879999,60.30955006,,,,,,,,,,,,61050309.03112211,,5.426631e-06,4437945680.471064,4437945680.471064,361583871.37568396,4437945680.471064,4437945680.471064,4380614115.913237,4437945680.471064,4437945680.471064,4437945680.471064,1240880395.141865,4437945680.471064,4437945680.471064,97.244466,4560969722.444285,4563699290.968685,4563699982.363509,4531778490.641622,4563691124.817065,4563699893.167427,4283281426.272503,4563500657.714545,4563700000.0,4563700000.0,4563700000.0,4563699956.764897,4563699805.306089,4563698213.2456455,4556870543.11045,4563270184.122272,4563669564.259621,4495108457.871225,,,,,,,,,3947119066.383071,3907119066.383071,1635486659.6958508,4563700000.0,3016.0,0.03490741,5965.0,75671265.91755201,,23326.7599351,,5283.403069,,2.696193650215323,,
33,2014-11-11,2257.0,495.0,785.0,887.0,303.0,749.0,821.0,147.0,628.0,965.0,965.0,965.0,965.0,773.0,429.0,807.0,594.0,850.0,720.0,246.0,,,,,,,,,1614335173.0,971.0,1073.07929969,,,,0.0,17.72024403,32.02073555416071,0.00022421,0.10866120465115872,,0.1,,233.62159,,48550000.0,384.21067999999997,1.052632,,48550000.0,,0.9931438431730001,41.42129311,,,,,,,,,,,,48550233.62159009,,4.6300490000000004e-06,4487194734.697015,4487194734.697015,166139528.228976,4487194734.697015,4487194734.697015,4335647260.907599,4487194734.697015,4487194734.697015,4487194734.697015,1180291254.837035,4487194734.697015,4487194734.697015,97.288628,4609630141.078968,4612249270.095583,4612249982.003298,4580627690.676393,4612242320.097511,4612249893.106965,4323943369.772265,4612039206.403128,4612250000.0,4612250000.0,4612250000.0,4612249954.669348,4612249793.07696,4612248335.536722,4605115841.693152,4611791804.736568,4612222524.998753,4541131247.083046,,,,,,,,,3985959704.6897492,3945959704.6897492,1658708715.770822,4612250000.0,2150.0,0.02488426,4226.0,111349734.722001,,41255.15876267,,5681.137196,,2.7056129356428458,,
34,2014-11-12,2055.0,500.0,815.0,919.0,301.0,773.0,852.0,145.0,643.0,999.0,999.0,999.0,999.0,802.0,437.0,837.0,607.0,882.0,742.0,251.0,,,,,,,,,1614335174.0,923.0,1019.96749729,,,,0.0,15.4870155,35.18649669724812,0.00022662,0.1073699929541984,,0.1,,213.34417599999998,,46150000.0,361.59929500000004,0.990683,,46150000.0,,0.9927380874349999,27.25472035,,,,,,,,,,,,46150213.34417602,,4.873698e-06,4528743735.435253,4528743735.435253,265830358.07185498,4528743735.435253,4528743735.435253,4329392963.821537,4528743735.435253,4528743735.435253,4528743735.435253,1143445939.790201,4528743735.435253,4528743735.435253,97.21672099999999,4655494082.352872,4658399253.836964,4658399981.403611,4624571106.5059185,4658391378.687154,4658399891.718475,4358467243.663175,4658170301.188521,4658400000.0,4658400000.0,4658400000.0,4658399954.672778,4658399781.22895,4658398215.607676,4651153236.645955,4657917049.384211,4658370394.122558,4589984727.452807,,,,,,,,,4032285236.8240094,4022285236.8240094,1768946924.7476392,4658400000.0,1987.0,0.02299769,3903.0,170920851.177756,,53957.84798947,,5458.145239,,2.7240169893357407,,
35,2014-11-13,2638.0,506.0,813.0,923.0,301.0,776.0,855.0,149.0,652.0,999.0,999.0,999.0,999.0,802.0,439.0,840.0,619.0,886.0,743.0,252.0,,,,,,,,,1614335174.0,1149.0,1075.42036554,,,,0.0,42.01014135,25.17390151196692,0.00021959,0.10985367773279116,,0.1,,271.33858399999997,,57450000.0,444.65468,1.218232,,57450000.0,,0.992607471073,35.04132218,,,,,,,,,,,,57450271.33858395,,4.5299489999999995e-06,4593392796.764804,4593392796.764804,294620107.620741,4593392796.764804,4593392796.764804,4307751844.00855,4593392796.764804,4593392796.764804,4593392796.764804,1218424620.3139179,4593392796.764804,4593392796.764804,97.403285,4712742297.733205,4715849127.625397,4715849981.875367,4680987942.459241,4715841979.80133,4715849886.607573,4427326669.171644,4715645478.748497,4715850000.0,4715850000.0,4715850000.0,4715849954.260403,4715849776.892004,4715848252.768531,4708060214.485661,4715406064.145136,4715819216.873159,4647692856.485835,,,,,,,,,4074728922.2885365,4064728922.2885365,1770483362.8726392,4715850000.0,2470.0,0.02858796,4915.0,134579682.13550702,,42613.55291343,,5787.433371,,2.7352452592196834,,
36,2014-11-14,2610.0,514.0,829.0,941.0,309.0,787.0,874.0,151.0,660.0,1019.0,1019.0,1019.0,1019.0,816.0,448.0,859.0,629.0,905.0,759.0,255.0,,,,,,,,,1614335174.0,1168.0,937.0239726,,,,0.0,22.70307576,26.053169632285943,0.00023534,0.10290224210946483,,0.1,,257.56431200000003,,58400000.0,446.47858499999995,1.2232290000000001,,58400000.0,,0.992739516737,42.24613727,,,,,,,,,,,,58400257.56431214,,5.218065e-06,4650390872.690821,4650390872.690821,236130544.292304,4650390872.690821,4650390872.690821,4287436283.1257024,4650390872.690821,4650390872.690821,4650390872.690821,1248706296.2145991,4650390872.690821,4650390872.690821,97.405684,4771071665.533472,4774249067.300571,4774249981.213409,4739586637.7826395,4774240280.895341,4774249885.4865675,4480591543.8088,4774028485.236564,4774250000.0,4774250000.0,4774250000.0,4774249954.592179,4774249773.43026,4774248014.543284,4766541453.346117,4773802512.65801,4774220739.563676,4702692032.848058,,,,,,,,,4103958435.311114,4113958435.311114,1862587819.6739578,4774250000.0,2503.0,0.02896991,4982.0,113010332.041048,,33141.51442727,,5969.737177,,2.7363706091151068,,
37,2014-11-15,2766.0,515.0,830.0,950.0,306.0,788.0,881.0,151.0,666.0,1029.0,1029.0,1029.0,1029.0,819.0,449.0,865.0,633.0,914.0,758.0,257.0,,,,,,,,,1614335174.0,1073.0,1052.58527493,,,,0.0,42.34093404,33.462709967698075,0.00024458,0.10475509101251143,,0.1,,276.239175,,53650000.0,405.605885,1.111249,,53650000.0,,0.9925551297990001,41.57605191,,,,,,,,,,,,53650276.23917503,,5.4821040000000005e-06,4701590870.373705,4701590870.373705,207886047.18238,4701590870.373705,4701590870.373705,4252398068.658511,4701590870.373705,4701590870.373705,4701590870.373705,1270023144.905166,4701590870.373705,4701590870.373705,97.383767,4824731955.671154,4827898902.074726,4827899980.876185,4791956911.155848,4827889778.030094,4827899880.227496,4524527834.664139,4827692384.919739,4827900000.0,4827900000.0,4827900000.0,4827899953.80991,4827899755.86367,4827897999.668028,4820009191.385831,4827455829.104494,4827868388.574815,4757620439.413397,,,,,,,,,4142679631.059115,4162679631.059115,1864607126.386438,4827900000.0,2637.0,0.03052083,5244.0,116122137.112492,,32350.17635012,,5425.739355,,2.7411010388259536,,
38,2014-11-16,2203.0,514.0,820.0,936.0,306.0,777.0,869.0,150.0,660.0,1017.0,1017.0,1017.0,1017.0,809.0,453.0,851.0,625.0,902.0,746.0,257.0,,,,,,,,,1614335174.0,919.0,1001.35799782,,,,0.0,137.31010042,41.16513632944504,0.00024071,0.1047333087470411,,0.1,,221.51094799999998,,45950000.0,344.117255,0.942787,,45950000.0,,0.9925980836480001,67.87203008,,,,,,,,,,,,45950221.51094811,,5.620008000000001e-06,4743689859.488774,4743689859.488774,169513755.210336,4743689859.488774,4743689859.488774,4158234139.677807,4743689859.488774,4743689859.488774,4743689859.488774,935924035.6172609,4743689859.488774,4743689859.488774,97.329418,4870801717.420539,4873849010.153585,4873849980.125861,4837774169.987566,4873839478.180015,4873849879.0326,4566411300.746557,4873657879.574499,4873850000.0,4873850000.0,4873850000.0,4873849954.353177,4873849739.282528,4873848143.745469,4866541917.210111,4873401847.933536,4873817941.681675,4804099390.655917,,,,,,,,,4188813924.181685,4198813924.181685,1872207130.4864378,4873850000.0,2115.0,0.02447917,4184.0,71809403.578751,,27641.66531861,,7886.9635505,,2.73898754230042,,
39,2014-11-17,2175.0,524.0,830.0,947.0,313.0,786.0,875.0,149.0,678.0,1025.0,1025.0,1025.0,1025.0,820.0,458.0,861.0,640.0,912.0,756.0,260.0,,,,,,,,,1614335174.0,968.0,934.69421488,,,,0.0,59.4352276,38.25057032040292,0.00023918,0.10404096346153484,,0.1,,216.405204,,37275000.0,277.03171499999996,0.758991,,37275000.0,,0.9926330768430001,39.21376572,,,,,,,,,,,,37275216.40520408,,6.1482479999999995e-06,4778973908.771814,4778973908.771814,168134685.60883102,4778973908.771814,4778973908.771814,4102227514.085379,4778973908.771814,4778973908.771814,4778973908.771814,736759816.334174,4778973908.771814,4778973908.771814,97.309148,4907867900.85516,4911123986.747693,4911124981.112462,4874945119.511088,4911113460.527392,4911124868.462368,4591377237.692547,4910945418.239657,4911125000.0,4911125000.0,4911125000.0,4911124954.642553,4911124757.895959,4911123224.595022,4903215897.177539,4910673098.800314,4911091965.491356,4838663279.854537,,,,,,,,,4223921519.2214546,4243921519.2214546,1876871628.7110763,4911125000.0,2080.0,0.02407407,4115.0,125239821.02174199,,40741.57082175,,4468.549639,,2.752335971284051,,
40,2014-11-18,2373.0,526.0,832.0,950.0,315.0,793.0,878.0,148.0,681.0,1032.0,1032.0,1032.0,1032.0,821.0,462.0,864.0,644.0,913.0,760.0,259.0,,,,,,,,,1614335174.0,1138.0,840.0887522,,,,0.0,39.67797781,21.37722161324252,0.00024147,0.10201089041095507,,0.1,,230.85064500000001,,28450000.0,210.2254,0.57596,,28450000.0,,0.992534303056,97.71474091,,,,,,,,,,,,28450230.85064504,,5.105552e-06,4810597627.394738,4810597627.394738,145396231.89730802,4810597627.394738,4810597627.394738,3996649118.328824,4810597627.394738,4810597627.394738,4810597627.394738,727920504.232571,4810597627.394738,4810597627.394738,97.388897,4936288077.82086,4939574006.907794,4939574980.006172,4902697630.015721,4939565410.896388,4939574873.1667,4614914960.0512495,4939394880.312715,4939575000.0,4939575000.0,4939575000.0,4939574952.3530855,4939574762.573289,4939573145.108168,4931691523.51058,4939118114.58815,4939542141.621446,4863669773.12806,,,,,,,,,4253339771.0381727,4283339771.0381727,1878171629.4080763,4939575000.0,2263.0,0.02619213,4569.0,50550970.650046006,,16023.73824823,,2879.155976,,2.751305214928117,,
