,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
204,2021-03-28,186.0,512.0,6190.0,6455.0,108.0,4836.0,6376.0,21.0,2285.0,7925.0,7055.0,6534.0,6389.0,2845.0,33.0,5154.0,138.0,6253.0,692.0,6.0,4898.0,114.0,6200.0,538.0,6.0,6378.0,2393.0,22.0,1627405762.0,1092546461.13384,1.11485385945,1092546461.13384,979990742.170228,0.0,0.0,0.9819158433580001,75.726185367893,,0.00013073498264381064,7.2836430742255995,40.09695202809528,6.52697901811806,0.000116511923847932,0.00379890954557463,5.529993833702071,6.52697901811806,6.7133135e-05,150000000.0,149855694.82138136,17554478.50241672,150000000.0,150000000.0,146552922.9643147,150000000.0,150000000.0,150000000.0,38794817.399933174,149308948.11104804,150000000.0,100.0,149003179.76648128,149999849.9558334,149999996.18818197,147287376.50363997,149990151.79073432,149999990.83732322,143013224.8321446,149830995.2560253,149999999.92684045,149999996.9946003,149999992.40935075,149999922.4125641,149994006.86814362,149898222.7215241,144437768.39811748,147646782.7024111,149217227.10680294,136957594.42126778,149999991.12638372,149999864.49974585,149991038.26914325,147373079.2999512,149040616.16500998,136957594.42126778,149846488.73490408,143158166.73314458,147155007.3581756,149306259.47384575,146696698.44945014,150000000.0,494.0,0.005717592593,562.0,1980820.759308941,14427591.404822858,4415.460932273971,32160.641438871022,2399.2718669886,17475.439917175834,5.304755909422,,0.09489186506331647
205,2021-03-29,230.0,510.0,6132.0,6399.0,108.0,4788.0,6320.0,21.0,2250.0,7873.0,7000.0,6479.0,6333.0,2807.0,33.0,5104.0,139.0,6196.0,688.0,6.0,4853.0,114.0,6142.0,538.0,6.0,6322.0,2365.0,22.0,1627405776.0,1098993743.4248984,1.12032247246,1098993743.4248984,980961973.3962736,0.0,0.0,0.982047243457,104.610262380175,,0.00012726190720825254,7.326624956165991,43.03849259787244,7.2836430742255995,0.00013073498264381102,0.0043222199849113,6.18149353873407,7.2836430742255995,6.665706100000001e-05,150000000.0,149853961.88143486,17735703.064418223,150000000.0,150000000.0,146537130.54386824,150000000.0,150000000.0,150000000.0,38833794.36024414,149243160.01120338,150000000.0,100.0,149026119.36183378,149999848.2030428,149999996.1846989,147307086.5185159,149990222.7087117,149999990.8338401,143029550.7304238,149832096.94609818,149999999.9275634,149999997.00003323,149999992.40586776,149999921.65977347,149994055.13904878,149898929.05278024,144454094.2963967,147676064.20576665,149238506.119077,136971192.99374124,149999991.1229006,149999862.74695516,149991150.15944573,147392224.86754578,149066401.00799927,136971192.99374124,149848548.78908095,143174492.6314238,147174717.37305158,149324987.0546581,146680503.5569776,150000000.0,423.0,0.004895833333,491.0,1433893.7364946946,10505601.634292133,3704.530962552079,27141.70900112369,1997.08,14631.856167459973,5.316882074106,,0.0947702865204591
206,2021-03-30,547.0,441.0,5980.0,6249.0,89.0,4633.0,6170.0,21.0,2111.0,7720.0,6851.0,6328.0,6181.0,2656.0,30.0,4948.0,113.0,6044.0,594.0,7.0,4792.0,99.0,6003.0,514.0,7.0,6176.0,2379.0,26.0,1627405801.0,1250709845.1198134,1.251382988209,1250709845.1198134,999462080.6776927,0.0,0.0,0.9840548375749999,35.271627392994,,0.00014208281161868564,8.33806563413209,80.90537683865266,7.326624956165991,0.000127261907208252,0.00404530401816458,6.21431493118722,7.326624956165991,6.6343569e-05,150000000.0,149886442.3376392,19794642.18962016,150000000.0,150000000.0,147313319.58741724,150000000.0,150000000.0,150000000.0,40714517.675655566,149362415.00670758,150000000.0,100.0,149081103.79887253,149999847.8228053,149999996.1847601,147608225.63631034,149990221.24924478,149999990.9713453,144364815.78492284,149833652.8060103,149999999.92705178,149999996.9887891,149999992.2947195,149999921.48770624,149994040.16926086,149899073.85089383,145458454.59149376,147895162.24458253,149263786.3146109,139013583.42374864,149999991.7701177,149999879.02871752,149992344.50809795,147742348.06435546,149178472.94959155,139013583.42374864,149869485.9912553,145024832.7897715,147754248.57631493,149405943.760376,147395609.26053295,150000000.0,903.0,0.010451388889000001,983.0,4252709.9282578975,35459374.50473952,5087.509787972882,42419.990526407324,1189.9757733917763,9922.096101567726,5.3502222215829995,,0.09443130433375868
207,2021-03-31,316.0,407.0,5870.0,6142.0,86.0,4522.0,6063.0,21.0,2034.0,7615.0,6744.0,6221.0,6074.0,2573.0,29.0,4834.0,109.0,5935.0,553.0,7.0,4673.0,95.0,5893.0,472.0,7.0,6069.0,2288.0,26.0,1627405816.0,1246127866.7445946,1.246307341197,1246127866.7445946,999855995.0289812,0.0,0.0,0.9851996681649999,91.009945647549,,0.00014130309535123213,8.30751911163063,62.08717967571278,8.33806563413209,0.00014208281161868602,0.00452940594994108,7.113294771876411,8.33806563413209,6.6053221e-05,150000000.0,149889280.06243953,16883581.819180913,150000000.0,150000000.0,147427073.9162186,150000000.0,150000000.0,150000000.0,40967419.83020304,149420272.71904033,150000000.0,100.0,149108676.46445546,149999845.5219389,149999996.18430033,147779950.2247919,149990250.1386747,149999990.9708856,144656718.1531558,149835970.72196642,149999999.92642242,149999996.9883294,149999992.2942598,149999920.18683985,149994025.73738828,149900617.30384797,145648048.5067268,148054093.6786089,149282581.23479962,139264505.46916476,149999991.76965797,149999876.72785115,149992272.54952833,147901479.81509933,149195974.89995947,139264505.46916476,149870063.438458,145316735.1580045,147959325.80616835,149442357.29310384,147606144.43512547,150000000.0,528.0,0.006111111111,603.0,1648171.5150220932,13692216.360291246,3574.143870905564,29692.268515265445,1866.0,15501.830662302757,5.364590279944,,0.09308525958133644
208,2021-04-01,205.0,397.0,5831.0,6104.0,87.0,4483.0,6025.0,21.0,2006.0,7580.0,6706.0,6184.0,6037.0,2543.0,29.0,4795.0,107.0,5896.0,538.0,7.0,4679.0,99.0,5857.0,474.0,7.0,6033.0,2320.0,27.0,1627405831.0,1320182498.538867,1.310335184023,1320182498.538867,1007515111.122545,0.0,0.0,0.98565756206,138.192136756584,,0.0001496322631074057,8.80121665692578,65.42056732834769,8.30751911163063,0.000141303095351232,0.0043338753745896,7.069025873240331,8.30751911163063,6.6009301e-05,150000000.0,149889015.09308127,16165028.202454753,150000000.0,150000000.0,147411384.40370625,150000000.0,150000000.0,150000000.0,40918935.587661885,149416664.00794914,150000000.0,100.0,149121007.31616923,149999844.687078,149999996.18314332,147848634.30897105,149990254.08074874,149999990.87802476,144718739.1967132,149836624.8866187,149999999.92596725,149999996.9973876,149999992.32846257,149999919.35197902,149994027.36252734,149900989.48298022,145701572.55028418,148083146.4708208,149288091.36786708,139318121.97511187,149999991.92030388,149999879.44208136,149992801.8463074,147999093.3283803,149221538.71963888,139318121.97511187,149877701.8629904,145493865.03499407,148010404.8200371,149454970.49424303,147644635.51978347,150000000.0,358.0,0.004143518519,409.0,1085445.2613625554,9553238.914485283,3565.8019890768664,31383.395861562396,1994.29,17552.17836674051,5.374313033368,,0.0933195845173188
209,2021-04-02,349.0,376.0,5719.0,5996.0,83.0,4371.0,5916.0,22.0,1940.0,7468.0,6597.0,6075.0,5928.0,2464.0,30.0,4678.0,106.0,5785.0,513.0,7.0,4629.0,103.0,5756.0,476.0,7.0,5925.0,2336.0,28.0,1627405856.0,1444701925.774401,1.3212631252399998,1444701925.774401,1093424843.376056,0.0,0.0,0.9860554234610001,42.021911743328,,0.00016315595269287932,9.631346171829339,72.50917198989006,8.80121665692578,0.000149632263107406,0.00446481055723284,7.47616045992095,8.80121665692578,6.5732461e-05,150000000.0,149891162.8423751,36556041.162896484,150000000.0,150000000.0,147480384.0810258,150000000.0,150000000.0,150000000.0,41063650.36893364,149419572.1903984,150000000.0,100.0,149144122.44434354,149999841.93097237,149999996.19335842,147908313.51919943,149990287.5560405,149999990.834811,145094898.92817184,149839496.0214675,149999999.9259671,149999996.99738747,149999992.2852489,149999918.0236695,149993995.7588486,149902265.63218477,146070516.01323342,148180937.103243,149306137.88674417,139110405.8965246,149999991.9852489,149999888.98999447,149993501.51982117,148150686.49874997,149268922.84932378,139110405.8965246,149889344.7962526,145870024.76645267,148119225.1577664,149479778.52153403,147757194.05884305,150000000.0,717.0,0.008298611111,817.0,3569566.299510764,34379728.71388402,6637.514401684275,63928.19892312396,2000.0,19262.69234365868,5.410465361809,,0.09411739479545428
210,2021-04-03,250.0,370.0,5702.0,5986.0,81.0,4353.0,5905.0,22.0,1917.0,7461.0,6587.0,6065.0,5918.0,2448.0,31.0,4659.0,103.0,5769.0,500.0,7.0,4513.0,90.0,5727.0,427.0,7.0,5912.0,2175.0,26.0,1627405871.0,1262197267.6797194,1.175048866037,1262197267.6797194,1074165768.0476637,0.0,0.0,0.986403173286,75.688963278862,,0.00014689765050510196,8.41464845119813,55.340721409641645,9.631346171829339,0.000163155952692879,0.0045131375295571,8.182511610403779,9.631346171829339,6.5706246e-05,150000000.0,149890077.44961497,35468014.24621004,150000000.0,150000000.0,147571848.09969807,150000000.0,150000000.0,150000000.0,40825236.4915876,149467562.7771511,150000000.0,100.0,149155863.77539453,149999838.76470095,149999996.1933017,147960475.9929126,149990285.7634301,149999990.73475426,145204658.8889778,149838692.80588222,149999999.9259103,149999996.99733075,149999992.28519213,149999915.62960693,149993980.18001652,149902212.98696926,146266836.0496597,148217993.21956813,149309655.88151017,139569093.27740762,149999991.66059035,149999872.36948276,149992407.98723248,148077003.46549618,149232100.39087203,139569093.27740762,149873088.99242157,145731342.5730953,148187742.61507514,149489713.2348724,147843426.7594748,150000000.0,458.0,0.0053009259259999995,511.0,1981794.8813402676,16676107.228862265,4377.0069510459625,36830.974761502366,1569.9860685093945,13210.880839785217,5.425376365489,,0.09784821053775074
211,2021-04-04,239.0,368.0,5709.0,5994.0,80.0,4360.0,5913.0,23.0,1920.0,7472.0,6596.0,6073.0,5926.0,2452.0,32.0,4669.0,100.0,5776.0,493.0,7.0,4575.0,93.0,5738.0,442.0,7.0,5921.0,2274.0,29.0,1627405889.0,1361270575.6867335,1.25592593333,1361270575.6867335,1083878069.2089446,0.0,0.0,0.9865364402879999,152.740688139335,,0.00015592429952902048,9.07513717124489,54.62745437713453,8.41464845119813,0.00014689765050510201,0.00415507646909711,7.183845250995019,8.41464845119813,6.575595099999999e-05,150000000.0,149893279.30297166,14934918.027574686,150000000.0,150000000.0,147299620.89853418,150000000.0,150000000.0,150000000.0,40840096.397232495,149470596.53178862,150000000.0,100.0,149159207.5350565,149999838.53334966,149999996.19043308,147980466.04319084,149990275.93711418,149999990.73188567,145282157.83646554,149838735.64940622,149999999.9245429,149999996.99446213,149999992.28232354,149999915.3982557,149994004.30426246,149902416.18147412,146344076.73424748,148213605.02545488,149306750.05847254,139484879.8441019,149999991.77416486,149999876.74697334,149993027.62290132,148142009.30536178,149254245.31233713,139484879.8441019,149884138.78638962,146034919.4792765,148213605.02545488,149491746.8627772,147881108.83838755,150000000.0,339.0,0.003923611111,386.0,982056.5942662602,8912298.302891903,3143.5127685785333,28527.80957440999,472.7411027026551,4290.190353512163,5.43346567168,,0.0977455565510587
212,2021-04-05,237.0,371.0,5725.0,6012.0,83.0,4383.0,5931.0,22.0,1934.0,7495.0,6614.0,6091.0,5944.0,2469.0,32.0,4692.0,104.0,5792.0,497.0,7.0,4555.0,92.0,5752.0,432.0,7.0,5939.0,2222.0,28.0,1627405905.0,1290381224.4301574,1.195460808466,1290381224.4301574,1079400692.428967,0.0,0.0,0.9865510039450001,106.09532015133301,,0.00014641165306689618,8.60254149620105,45.221979859153315,9.07513717124489,0.00015592429952902,0.00436851664262977,7.726350920011701,9.07513717124489,6.5460729e-05,150000000.0,149893279.28965884,15785261.687000584,150000000.0,150000000.0,147426693.1454936,150000000.0,150000000.0,150000000.0,41883774.43124573,149390574.31986862,150000000.0,100.0,149153245.97220635,149999837.36331394,149999996.1866404,147982650.59176368,149990322.801921,149999990.78905582,144981724.0455371,149838288.0241703,149999999.92352092,149999996.99344012,149999992.33949366,149999914.22821993,149994055.7370997,149902288.42132008,146221058.91400683,148229422.83408177,149302189.24909732,139591306.79634157,149999991.831335,149999873.31831735,149992588.20900372,148099619.21793965,149233806.9564241,139591306.79634157,149876227.0382473,145789810.64880127,148188871.78477794,149486076.44741696,147832115.4441876,150000000.0,350.0,0.004050925926,393.0,1413822.963972796,12162470.715857938,4428.832969202816,38099.219397310524,800.8990032196501,6889.7669094630955,5.445069214059,,0.09853023011535736
213,2021-04-06,318.0,353.0,5619.0,5906.0,81.0,4265.0,5826.0,23.0,1889.0,7390.0,6509.0,5985.0,5839.0,2402.0,33.0,4583.0,98.0,5686.0,479.0,8.0,4406.0,87.0,5641.0,403.0,8.0,5833.0,2108.0,29.0,1627405931.0,1236089088.2524846,1.180392122979,1236089088.2524846,1047185138.0479907,0.0,0.0,0.987284273715,74.019052199933,,0.00014187357100052574,8.24059392168323,51.03643245047393,8.60254149620105,0.000146411653066896,0.00409737065215546,7.2766061777385405,8.60254149620105,6.617148600000001e-05,150000000.0,149906662.86638194,35873162.66999185,150000000.0,150000000.0,147535744.08641317,150000000.0,150000000.0,150000000.0,37005651.24466926,149493237.57191375,150000000.0,100.0,149165368.77660438,149999836.45683768,149999996.18212196,148092641.05729252,149990209.38058898,149999990.8446042,145148086.98011142,149844722.2839117,149999999.92340237,149999996.98892173,149999992.39504206,149999913.32174367,149994034.68885422,149905827.184592,146382298.1544082,148289637.10454968,149314495.85245523,139711591.43186396,149999991.7704403,149999866.4545796,149992107.52073142,148169674.477524,149232889.3496418,139711591.43186396,149874149.47923532,145956173.58337554,148309463.64373747,149502660.32801133,147958283.22380576,150000000.0,361.0,0.004178240741000001,400.0,2026505.2785982082,16699607.081075368,8721.066601649662,71866.76842814882,246.52855880853195,2031.541743238915,5.468325391664,,0.0974845701046326
214,2021-04-07,149.0,346.0,5606.0,5893.0,79.0,4254.0,5813.0,21.0,1872.0,7378.0,6496.0,5972.0,5826.0,2389.0,31.0,4571.0,98.0,5673.0,468.0,7.0,4317.0,79.0,5616.0,369.0,7.0,5815.0,1970.0,23.0,1627405947.0,1099994868.497955,1.064202171664,1099994868.497955,1033633361.956439,0.0,0.0,0.9873710122799999,59.241818197515,,0.00013033075639529298,7.3332991233197,23.730894167327012,8.24059392168323,0.000141873571000526,0.00389276253435493,6.95323598289741,8.24059392168323,6.605454499999999e-05,150000000.0,149774668.8837811,34333804.35621988,150000000.0,150000000.0,147529419.96792766,150000000.0,150000000.0,150000000.0,36853230.613361485,149492927.13723677,150000000.0,100.0,149170419.5939152,149999836.45895243,149999996.18209264,148105651.84196874,149990223.26775256,149999990.84671894,145181635.11466062,149844311.5117499,149999999.923373,149999996.98889247,149999992.39715683,149999913.3238584,149994037.82562783,149905870.46311617,146415529.0229574,148325000.31061488,149315208.21014774,140047138.68529636,149999991.1321593,149999851.00286487,149991121.45642537,148105651.84196874,149203539.12297085,140047138.68529636,149858292.3310739,145475830.71696064,148344826.8498026,149508663.23534068,148009985.66236147,150000000.0,210.0,0.002430555556,238.0,2531995.211556361,18567878.26515594,11298.424819868498,82854.72882643518,1014.3407012974304,7438.463775571937,5.486252225711,,0.09939589536897137
