,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapRealUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
20,2019-07-01,369.0,159.0,710.0,1889.0,111.0,458.0,1109.0,85.0,250.0,6826.0,6826.0,6826.0,6826.0,710.0,159.0,1109.0,250.0,1889.0,458.0,111.0,794.0,166.0,1182.0,265.0,96.0,2251.0,489.0,114.0,1622814038.0,20174.0,330357158.5142536,34.049750107273,13395762141.1089,393417340.7706656,0.00112301,0.0015043574842086703,0.001,0.0013395762141108901,2.103405,2.8176713066419166,0.0,0.0,0.997914797567,794.11410029711,,0.0001267391700759794,1.3395762141108898,,,1.4250257801208002,0.000131428216832262,0.00488590268798976,1.25467677066997,1.4250257801208002,1.2104468e-05,246613186.345295,246613186.345295,36951154.604802005,246613186.345295,246613186.345295,246613186.345295,246613186.345295,246613186.345295,246613186.345295,125469158.32523,246613186.345295,246613186.345295,2.4661318635,9996305362.356527,9999979936.968315,9999998744.922451,9979147975.671352,9999885171.426641,9999996239.526451,9823970403.140932,9999235533.572004,10000000000.0,10000000000.0,10000000000.0,9999998744.922451,9999996239.526451,9999979936.968315,9996305362.356527,9999235533.572004,9999885171.426641,9979147975.671352,9999999078.231924,9999996873.233406,9999987367.118013,9996902333.058792,9999362504.31698,9932312867.678932,9999911478.556408,9982049586.275835,9954282494.286976,9999976982.38562,9486461435.397188,10000000000.0,14953.0,0.17306712962999998,5734.0,12592648.835046,16868812.852078825,2535.92302314,3397.062162614524,0.0015,0.0020093643211663353,1.0871445190809998,,
21,2019-07-02,657.0,162.0,741.0,1931.0,111.0,475.0,1151.0,85.0,257.0,6938.0,6938.0,6938.0,6938.0,741.0,162.0,1151.0,257.0,1931.0,475.0,111.0,786.0,164.0,1181.0,264.0,96.0,2178.0,480.0,114.0,1622814038.0,20172.0,289781384.29399014,28.465462003941997,11306594497.648,397203969.36055565,0.00136017,0.0015378890637865882,0.001,0.0011306594497648,3.6302849999999998,4.104616040589407,0.0,0.0,0.9977494251029999,543.236001805539,,0.00010502049970777343,1.1306594497648002,,,1.3395762141108898,0.000126739170075979,0.00455851530222126,1.18623309482071,1.3395762141108898,1.2695074e-05,256294133.79446,256294133.79446,42040078.361874,256294133.79446,256294133.79446,256294133.79446,256294133.79446,256294133.79446,256294133.79446,133606755.23543301,256294133.79446,256294133.79446,2.5629413379,9996213477.807276,9999979569.107271,9999998729.205366,9977494251.03351,9999879291.767843,9999996225.917534,9821475919.686487,9999189195.859087,10000000000.0,10000000000.0,10000000000.0,9999998729.205366,9999996225.917534,9999979569.107271,9996213477.807276,9999189195.859087,9999879291.767843,9977494251.03351,9999998970.314323,9999996512.04524,9999983878.085207,9996398634.025291,9999254774.162584,9929667699.283487,9999884057.83678,9980393121.910238,9952728429.078604,9999974084.274895,9508273052.75374,10000000000.0,20972.0,0.242731481481,8008.0,18408205.580564,20813411.59287781,2587.47601082,2925.5542026733615,0.0028815,0.003257995204497271,1.08921656987,,
22,2019-07-03,525.0,163.0,762.0,1963.0,111.0,492.0,1177.0,85.0,259.0,7033.0,7033.0,7033.0,7033.0,762.0,163.0,1177.0,259.0,1963.0,492.0,111.0,799.0,164.0,1201.0,263.0,96.0,2185.0,497.0,114.0,1622814038.0,20227.0,295998223.8728231,27.090856764956,11087304624.2209,409263712.86135155,0.00175584,0.0019467532951392026,0.001,0.00110873046242209,3.871633,4.292597446418624,0.0,0.0,0.997630310168,653.796206371606,,9.276507305669136e-05,1.10873046242209,,,1.1306594497648002,0.000105020499707773,0.00389115294832247,1.00168621108628,1.1306594497648002,1.2689667999999999e-05,266970407.96209103,266970407.96209103,39146092.556519,266970407.96209103,266970407.96209103,266970407.96209103,266970407.96209103,266970407.96209103,266970407.96209103,141773734.908079,266970407.96209103,266970407.96209103,2.6697040796000002,9995925619.355944,9999979420.224876,9999998722.853765,9976303101.6763,9999879066.689991,9999996187.392805,9818979949.37669,9999165302.3843,10000000000.0,10000000000.0,10000000000.0,9999998722.853765,9999996187.392805,9999979420.224876,9995925619.355944,9999165302.3843,9999879066.689991,9976303101.6763,9999998941.432972,9999996420.754196,9999983000.52164,9996020299.141224,9999203884.578857,9927021044.03269,9999883889.714735,9979199232.825272,9951172279.642935,9999972335.523684,9530061289.561308,10000000000.0,17470.0,0.202199074074,6701.0,15295286.057864001,16958349.583813697,2435.04211179,2699.805366622188,0.0015,0.001663095693633135,1.0908482915889999,,
23,2019-07-04,589.0,166.0,772.0,1981.0,111.0,502.0,1186.0,86.0,264.0,7127.0,7127.0,7127.0,7127.0,772.0,166.0,1186.0,264.0,1981.0,502.0,111.0,781.0,166.0,1195.0,266.0,86.0,2134.0,504.0,111.0,1622814039.0,20257.0,278765097.9166293,24.064699450402003,10054655954.9396,417817640.96669334,0.00165894,0.00166800709498875,0.001,0.00100546559549396,4.271765,4.295112739535257,0.0,0.0,0.997496686607,337.96022084401903,,8.995836645236695e-05,1.00546559549396,,,1.10873046242209,9.2765073056692e-05,0.0036705975697181397,0.9816572245739609,1.10873046242209,1.2626498e-05,277249762.862029,277249762.862029,36477597.309645005,277249762.862029,277249762.862029,277249762.862029,277249762.862029,277249762.862029,277249762.862029,148403000.382257,277249762.862029,277249762.862029,2.7724976286,9995890496.541096,9999979513.896284,9999998708.75209,9974966866.073784,9999879557.624165,9999996117.557829,9817748471.499687,9999141461.039455,10000000000.0,10000000000.0,10000000000.0,9999998708.75209,9999996117.557829,9999979513.896284,9995890496.541096,9999141461.039455,9999879557.624165,9974966866.073784,9999998861.594221,9999996207.466654,9999980412.588148,9995890496.541096,9999161407.989296,9817748471.499687,9999881547.624165,9974966866.073784,9945976646.048927,9999972328.381868,9538858607.839672,10000000000.0,20250.0,0.234375,7737.0,29589281.173465002,29751004.215316202,3981.16832135,4002.927776987866,0.002271,0.002283412367366783,1.09392852152,,
24,2019-07-05,570.0,167.0,788.0,2009.0,111.0,511.0,1210.0,86.0,264.0,7224.0,7224.0,7224.0,7224.0,788.0,167.0,1210.0,264.0,2009.0,511.0,111.0,827.0,170.0,1242.0,272.0,98.0,2252.0,521.0,115.0,1622814039.0,20260.0,326026216.4347225,25.802737268948,11235641189.9595,435443769.8933874,0.00141839,0.0015936521107426656,0.001,0.00112356411899595,4.0381599999999995,4.537131682764684,0.0,0.0,0.997291079587,510.770134194518,,0.00010215706019871394,1.12356411899595,,,1.00546559549396,8.995836645236709e-05,0.0035467509363460398,0.8926644046924642,1.00546559549396,1.3181593e-05,290171438.303022,290171438.303022,38105053.349648,290171438.303022,290171438.303022,290171438.303022,290171438.303022,290171438.303022,290171438.303022,157261133.974981,290171438.303022,290171438.303022,2.9017143830000003,9995602483.275776,9999979153.709795,9999998694.78914,9972910795.870079,9999874049.078615,9999996105.480207,9812452990.230722,9999062758.182415,10000000000.0,10000000000.0,10000000000.0,9999998694.78914,9999996105.480207,9999979153.709795,9995602483.275776,9999062758.182415,9999874049.078615,9972910795.870079,9999998932.220612,9999996411.369024,9999982903.505785,9995890553.942715,9999136769.642916,9929716740.852974,9999883720.820015,9976792863.154163,9942575635.926477,9999971061.30508,9555061068.057669,10000000000.0,22326.0,0.258402777778,8531.0,19578278.623847,21997451.373459898,2512.76075235,2823.2478209617275,0.004651,0.005225696717450164,1.096072157718,,
25,2019-07-06,499.0,171.0,794.0,2025.0,112.0,518.0,1224.0,87.0,274.0,7278.0,7278.0,7278.0,7278.0,794.0,171.0,1224.0,274.0,2025.0,518.0,112.0,807.0,171.0,1239.0,275.0,98.0,2202.0,521.0,114.0,1622814039.0,20257.0,309458493.605902,23.151619380064997,10285836126.0841,444281497.42910564,0.00119324,0.001227347109908859,0.001,0.00102858361260841,2.620345,2.695243926380384,0.0,0.0,0.997262475123,652.216317988929,,9.177042372881385e-05,1.02858361260841,,,1.12356411899595,0.000102157060198714,0.00390318088596165,1.0026926779645,1.12356411899595,1.2991563000000002e-05,300858860.487908,300858860.487908,39887298.257656,300858860.487908,300858860.487908,300858860.487908,300858860.487908,300858860.487908,300858860.487908,54804122.786153,300858860.487908,300858860.487908,3.0085886049,9995574236.62197,9999978850.506872,9999998685.550552,9972624751.226349,9999875896.290846,9999996084.620636,9819874978.222841,9999080244.190323,10000000000.0,10000000000.0,10000000000.0,9999998685.550552,9999996084.620636,9999978850.506872,9995574236.62197,9999080244.190323,9999875896.290846,9972624751.226349,9999998862.072071,9999996233.789112,9999980143.72943,9995574236.62197,9999090244.090322,9927313333.114841,9999878871.605116,9974578175.65253,9940664542.002472,9999970560.617785,9552638591.254929,10000000000.0,17358.0,0.200902777778,6635.0,15332336.41077,15770589.975117268,2459.022414,2529.310158077173,0.0015,0.001542875418912615,1.097703719089,,
26,2019-07-07,295.0,171.0,794.0,2043.0,112.0,517.0,1232.0,87.0,266.0,7325.0,7325.0,7325.0,7325.0,794.0,171.0,1232.0,266.0,2043.0,517.0,112.0,829.0,172.0,1253.0,267.0,98.0,2249.0,526.0,114.0,1622814039.0,20249.0,329182042.7028206,23.445184310724002,10690632336.7028,455984145.61461157,0.00135709,0.0014508150237816004,0.001,0.00106906323367028,2.5146900000000003,2.688362623078316,0.0,0.0,0.997295200957,961.1115695361,,9.331757159555884e-05,1.0690632336702799,,,1.02858361260841,9.17704237288135e-05,0.00358049509251385,0.9174633412530029,1.02858361260841,1.3052593e-05,307916344.267758,307916344.267758,38313343.514831,307916344.267758,307916344.267758,307916344.267758,307916344.267758,307916344.267758,307916344.267758,49805924.767999,307916344.267758,307916344.267758,3.0791634426999996,9995920463.76442,9999978348.285894,9999998678.929787,9972952009.569885,9999875055.347801,9999996057.791464,9819908086.72346,9999057136.2362,10000000000.0,10000000000.0,10000000000.0,9999998678.929787,9999996057.791464,9999978348.285894,9995920463.76442,9999057136.2362,9999875055.347801,9972952009.569885,9999998883.087513,9999996264.06606,9999981744.833557,9996015143.5497,9999066642.73411,9927346441.61546,9999883847.131191,9974905433.996063,9940697650.503092,9999971117.68167,9572400733.029573,10000000000.0,14832.0,0.171666666667,5714.0,10404619.314724,11123195.96970709,1925.48199001,2058.462002613977,0.0015,0.0016035948505054199,1.098803939498,,
27,2019-07-08,541.0,173.0,808.0,2054.0,112.0,517.0,1243.0,87.0,264.0,7398.0,7398.0,7398.0,7398.0,808.0,173.0,1243.0,264.0,2054.0,517.0,112.0,839.0,174.0,1263.0,265.0,98.0,2246.0,526.0,116.0,1622814039.0,20244.0,333845512.97207,22.530429921308,10510519017.6164,466503260.4493693,0.00143782,0.0015112234453909213,0.001,0.00105105190176164,2.948975,3.099525781997532,0.0,0.0,0.9971962930399999,692.349140157601,,8.531526592635902e-05,1.05105190176164,,,1.0690632336702799,9.331757159555809e-05,0.00349140481544773,0.9519339841533829,1.0690632336702799,1.3411960000000002e-05,317629902.398274,317629902.398274,40209522.202055,317629902.398274,317629902.398274,317629902.398274,317629902.398274,317629902.398274,317629902.398274,51031990.485614,317629902.398274,317629902.398274,3.176299024,9995992541.527617,9999978386.07781,9999998665.941713,9971962930.39667,9999871646.274992,9999996025.237032,9817888545.375864,9999039882.58794,10000000000.0,10000000000.0,10000000000.0,9999998665.941713,9999996025.237032,9999978386.07781,9995992541.527617,9999039882.58794,9999871646.274992,9971962930.39667,9999998856.96034,9999996222.684507,9999981399.059464,9996088531.11578,9999049730.707113,9925176215.326864,9999880469.5805,9975891839.799221,9939021323.783371,9999970410.869465,9570094447.20344,10000000000.0,16324.0,0.188935185185,6273.0,14443579.720087,15180951.933043292,2507.70013141,2635.7229921663957,0.0015,0.00157657785264246,1.100377019791,,
28,2019-07-09,522.0,172.0,841.0,2092.0,116.0,544.0,1281.0,87.0,275.0,7465.0,7465.0,7465.0,7465.0,841.0,172.0,1281.0,275.0,2092.0,544.0,116.0,860.0,175.0,1297.0,275.0,99.0,2278.0,552.0,119.0,1622814039.0,20236.0,343872469.96207064,21.891199651462003,10401779880.1688,475158056.46924454,0.00127747,0.0013287961743519237,0.001,0.00104017798801688,3.082535,3.2063850542916126,0.0,0.0,0.997405141671,530.349557233592,,8.269092051431912e-05,1.04017798801688,,,1.05105190176164,8.531526592635891e-05,0.00335449636279674,0.9381444049299179,1.05105190176164,1.3570667e-05,330590027.787139,330590027.787139,48697285.844844,330590027.787139,330590027.787139,330590027.787139,330590027.787139,330590027.787139,330590027.787139,53994001.54103,330590027.787139,330590027.787139,3.3059002779,9995402213.11606,9999977958.565924,9999998659.16212,9974051416.705746,9999869927.515606,9999996019.378584,9813603001.881401,9998975434.780193,10000000000.0,10000000000.0,10000000000.0,9999998659.16212,9999996019.378584,9999977958.565924,9995402213.11606,9998975434.780193,9999869927.515606,9974051416.705746,9999998844.5134,9999996178.250477,9999979834.07183,9995691535.83253,9998975434.780193,9930558221.94572,9999877814.081816,9976991607.163921,9935421235.52608,9999965530.944252,9584826218.33028,10000000000.0,18959.0,0.21943287036999998,7242.0,18855488.542617,19613064.135334685,2785.72306014,2897.647807868651,0.001849,0.0019232890998432113,1.102394440431,,
29,2019-07-10,383.0,171.0,827.0,2098.0,117.0,527.0,1266.0,87.0,266.0,7534.0,7534.0,7534.0,7534.0,827.0,171.0,1266.0,266.0,2098.0,527.0,117.0,840.0,171.0,1284.0,266.0,88.0,2277.0,534.0,118.0,1622814039.0,20218.0,347939055.7901756,21.059554373980998,10256708000.3331,487033477.45122683,0.00108106,0.0011088116750840099,0.001,0.00102567080003331,2.34158,2.401690231941998,0.0,0.0,0.9974923234749999,614.804672568279,,8.471869082407953e-05,1.0256708000333101,,,1.04017798801688,8.269092051431909e-05,0.00337344387789546,0.928680652676951,1.04017798801688,1.3852535e-05,339230731.516268,339230731.516268,47549574.273218,339230731.516268,339230731.516268,339230731.516268,339230731.516268,339230731.516268,339230731.516268,50799025.281059995,339230731.516268,339230731.516268,3.3923073151999996,9995730756.870232,9999977861.420118,9999998642.050016,9974923234.747692,9999866884.942593,9999995895.366545,9813384971.58766,9998998139.561377,10000000000.0,10000000000.0,10000000000.0,9999998642.050016,9999995895.366545,9999977861.420118,9995730756.870232,9998998139.561377,9999866884.942593,9974923234.747692,9999998820.640686,9999996074.169123,9999979154.641876,9995730756.870232,9998998139.561377,9823353891.582977,9999873823.140236,9975918219.962948,9935203205.232338,9999969033.994879,9609436721.657696,10000000000.0,17178.0,0.19881944444400002,6586.0,16265328.560738001,16682872.557696793,2683.57380625,2752.4632928048723,0.0015,0.0015385062000499651,1.10416184214,,
30,2019-07-11,458.0,175.0,843.0,2116.0,117.0,536.0,1284.0,88.0,276.0,7582.0,7582.0,7582.0,7582.0,843.0,175.0,1284.0,276.0,2116.0,536.0,117.0,808.0,167.0,1215.0,262.0,85.0,1965.0,498.0,111.0,1622814039.0,20220.0,299594294.79525983,23.880190627199998,8583543385.75747,359441996.0777306,0.00140217,0.0012035587029207552,0.001,0.000858354338575747,3.0511150000000002,2.6189377977435404,0.0,0.0,0.997492727819,82.883266558869,,7.599635300993569e-05,0.8583543385757471,,,1.0256708000333101,8.47186908240795e-05,0.00355233847236902,0.9129174533316179,1.0256708000333101,1.4176858e-05,349033355.26022,349033355.26022,140432416.14211598,349033355.26022,349033355.26022,349033355.26022,349033355.26022,349033355.26022,349033355.26022,152786453.92550802,349033355.26022,349033355.26022,3.4903335526,9995806955.0387,9999977761.050762,9999998636.107836,9974927278.191645,9999863669.603294,9999995883.6056,9826353524.247963,9999037546.906372,10000000000.0,10000000000.0,10000000000.0,9999998636.107836,9999995883.6056,9999977761.050762,9995806955.0387,9999037546.906372,9999863669.603294,9974927278.191645,9999998477.82183,9999995168.021713,9999974119.032757,9994964778.092436,9998887703.077835,9794185291.525341,9999823270.70694,9968330240.468279,9938045303.64039,9999967092.390871,9616404475.873508,10000000000.0,17283.0,0.200034722222,6635.0,120651615.400526,103561837.53521392,18388.27388866,15783.65467125043,0.0015,0.0012875315078636205,1.1163624618649999,,
31,2019-07-12,550.0,179.0,822.0,2090.0,118.0,521.0,1251.0,87.0,274.0,7642.0,7642.0,7642.0,7642.0,822.0,179.0,1251.0,274.0,2090.0,521.0,118.0,788.0,171.0,1185.0,264.0,84.0,1953.0,487.0,115.0,1622814039.0,20215.0,209691616.02836958,49.224871412489,8857080536.809841,179931004.03635836,0.00138032,0.001222560540656936,0.001,0.0008857080536809839,3.28241,2.9072569724829984,0.0,0.0,0.9973840987899999,72.22694101499,,7.497534774985412e-05,0.885708053680984,,,0.8583543385757471,7.59963530099357e-05,0.00320836223440887,0.763214901045517,0.8583543385757471,1.3693823e-05,236750264.556019,236750264.556019,168623794.605037,236750264.556019,236750264.556019,236750264.556019,236750264.556019,236750264.556019,236750264.556019,181705148.566165,236750264.556019,236750264.556019,2.3675026456,9996061333.075636,9999978747.76168,9999998622.938744,9973840987.90498,9999868036.057116,9999995850.505312,9815798612.035187,9999089501.713335,10000000000.0,10000000000.0,10000000000.0,9999998622.938744,9999995850.505312,9999978747.76168,9996061333.075636,9999089501.713335,9999868036.057116,9973840987.90498,9999998480.731728,9999995169.65548,9999975223.148382,9995205030.807621,9998983822.990337,9783265013.820732,9999832483.569805,9970582673.94798,9934332857.077684,9999972231.01944,9636749521.665615,10000000000.0,18839.0,0.218043981481,7232.0,138452492.37295902,122628487.54693481,19313.2563937,17105.90673070585,0.0023535,0.0020845139043381947,1.130329808889,,
32,2019-07-13,484.0,181.0,842.0,2112.0,118.0,533.0,1277.0,86.0,270.0,7696.0,7696.0,7696.0,7696.0,842.0,181.0,1277.0,270.0,2112.0,533.0,118.0,816.0,178.0,1226.0,265.0,86.0,2010.0,507.0,117.0,1622814040.0,20239.0,231270006.99310625,49.398510599397,9353275452.10683,189343268.42277378,0.00149943,0.0014024581811152544,0.001,0.000935327545210683,3.556655,3.326637390311302,0.0,0.0,0.997292326335,500.969436178556,,8.243068381063685e-05,0.9353275452106831,,,0.885708053680984,7.49753477498539e-05,0.00321056912839627,0.786347000080358,0.885708053680984,1.3816062999999999e-05,247260981.65003,247260981.65003,75429522.245978,247260981.65003,247260981.65003,247260981.65003,247260981.65003,247260981.65003,247260981.65003,190440497.96377,247260981.65003,247260981.65003,2.4726098165,9996090718.360659,9999978661.37515,9999998617.959452,9972923263.347383,9999866820.615377,9999995887.970032,9805776137.919315,9999020594.037148,10000000000.0,10000000000.0,10000000000.0,9999998617.959452,9999995887.970032,9999978661.37515,9996090718.360659,9999020594.037148,9999866820.615377,9972923263.347383,9999998514.315681,9999995372.326477,9999976020.46429,9995782351.740784,9998968879.333271,9805776137.919315,9999840194.836384,9971866643.632248,9932054623.31588,9999969998.693865,9639460090.260166,10000000000.0,18773.0,0.21728009259300002,7196.0,19961297.591887,18670351.475839585,2943.81404689,2753.4303660343503,0.0018149999999999998,0.0016976194945573894,1.132448177477,,
33,2019-07-14,505.0,184.0,858.0,2134.0,118.0,544.0,1293.0,86.0,286.0,7755.0,7755.0,7755.0,7755.0,858.0,184.0,1293.0,286.0,2134.0,544.0,118.0,813.0,177.0,1215.0,270.0,85.0,1967.0,507.0,116.0,1622814040.0,20240.0,214736816.72093448,43.280590674086,8324428563.26013,192336297.48598564,0.00124843,0.0010392466351230845,0.001,0.000832442856326013,3.1885,2.6542440473954922,0.0,0.0,0.9970175441339999,567.830531545295,,8.095271039488339e-05,0.8324428563260129,,,0.9353275452106831,8.24306838106371e-05,0.00348108346642619,0.831759442997082,0.9353275452106831,1.4014033e-05,257959828.82077402,257959828.82077402,44514016.716582,257959828.82077402,257959828.82077402,257959828.82077402,257959828.82077402,257959828.82077402,257959828.82077402,196880084.681948,257959828.82077402,257959828.82077402,2.5795982882,9995697817.487444,9999978622.559269,9999998608.560896,9970175441.340595,9999864702.425709,9999995846.724224,9803346331.11052,9999003995.436316,10000000000.0,10000000000.0,10000000000.0,9999998608.560896,9999995846.724224,9999978622.559269,9995697817.487444,9999003995.436316,9999864702.425709,9970175441.340595,9999998432.392607,9999995025.919691,9999973819.896185,9994958864.00252,9998830062.85408,9791943862.54415,9999825757.717709,9968085589.392633,9928814985.973965,9999968387.591518,9654435082.048513,10000000000.0,20112.0,0.23277777777800002,7692.0,17610888.186632,14660058.064517982,2448.64492102,2038.3569721820734,0.003276,0.002727082797324019,1.13433167515,,
34,2019-07-15,465.0,186.0,861.0,2139.0,119.0,547.0,1295.0,86.0,287.0,7798.0,7798.0,7798.0,7798.0,861.0,186.0,1295.0,287.0,2139.0,547.0,119.0,818.0,176.0,1214.0,269.0,85.0,1953.0,510.0,116.0,1622814040.0,20238.0,212169793.58426684,41.404298819242,8047464264.767071,194363012.8818182,0.00163895,0.0013189391556739987,0.001,0.000804746426476707,3.556515,2.8620927369608054,0.0,0.0,0.9970455427349999,889.947417179263,,7.365169491525433e-05,0.804746426476707,,,0.8324428563260129,8.095271039488359e-05,0.00361403750117919,0.738852704904853,0.8324428563260129,1.4065266e-05,263648009.613632,263648009.613632,47105408.470479,263648009.613632,263648009.613632,263648009.613632,263648009.613632,263648009.613632,263648009.613632,200991328.372459,263648009.613632,263648009.613632,2.6364800961,9995705147.64072,9999978461.776134,9999998600.498465,9970455427.346035,9999864242.862429,9999995836.453863,9802088233.553585,9999009415.230276,10000000000.0,10000000000.0,10000000000.0,9999998600.498465,9999995836.453863,9999978461.776134,9995705147.64072,9999009415.230276,9999864242.862429,9970455427.346035,9999998401.415363,9999994979.02828,9999973878.553192,9994625187.521605,9998811556.96042,9790941900.515694,9999825163.333344,9967217727.934523,9927169719.705116,9999968301.909323,9651942686.012873,10000000000.0,17260.0,0.199768518519,6626.0,11236618.936089,9042628.93449812,1888.86440075,1520.0568766026295,0.0015,0.0012071196397150606,1.135583236702,,
