,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI30d,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
264,2018-05-19,3216,1342,143654,776655,202,53123,189124,68,11306,1084050,1079922,1079755,1018140,189124,11306,776655,53123,848397,143654,1342,129370.0,896.0,180452.0,7884.0,59.0,734809.0,41877.0,148.0,1614334998,6873763711.748669,0.80520037,0.80520037,6873763711.78345,6873763711.78345,8536712086.645103,0,0.0,0.928523733366,289.29818227,114.27157128426994,289.29818227,114.27157128426992,8.35260704163587e-06,0.0687376371178345,40.30286042588614,0.004238178071,99999999999.494,99732997290.68547,12513848700.779549,99999999999.494,99999999999.494,16427976140.78889,99999999999.494,99999999999.494,99999999999.494,12993419506.161442,37358505758.50096,99999999999.494,100.0,95688281587.2145,99950054488.56561,99999667832.93056,92852373336.58989,99583538566.1216,99970711883.56662,89452587308.70143,98310918386.36237,99999999999.87949,99999999999.1139,99999996292.76663,99999948796.70778,99999667832.93056,99970711883.56662,98310918386.36237,99583538566.1216,99950054488.56561,95688281587.2145,99999167559.38013,99969779982.76433,99933307570.61562,95173426455.49588,97913437986.43428,88307614600.48372,99453589739.74344,92220790881.6892,91233853696.2808,99891543734.61305,98264260476.96617,100000000000,100000000000,4033,0.04667824,4085,345664114.491487,23760134.466573432,106601.92353697,7327.564336147386,11364.848,781.1927977233471,6.176823350311465,0.15331111930431224,0.07011674439812318
265,2018-05-20,3914,1158,143653,776670,152,52862,189260,67,11115,1084145,1079963,1079793,1018178,189260,11115,776670,52862,848420,143653,1158,132836.0,803.0,181557.0,8381.0,63.0,751115.0,43819.0,124.0,1614334998,7693385812.921863,0.88419564,0.88419564,7693385812.960791,7693385812.960791,8700999494.84946,0,0.0,0.935226992322,37.80666167,123.44310292954617,37.80666167,123.44310292954617,9.038867490630644e-06,0.0769338581296079,43.633094918687995,0.0042480805290000005,99999999999.494,99731915432.52237,14274481168.395037,99999999999.494,99999999999.494,17760724313.86002,99999999999.494,99999999999.494,99999999999.494,14814189101.653584,37366289245.986206,99999999999.494,100.0,95688504686.99036,99950001505.51532,99999667810.47664,93522699232.16304,99582476578.19559,99970718778.79352,91140491509.9383,98312597084.31815,99999999999.87895,99999999999.08772,99999996292.70512,99999948785.84393,99999667810.47664,99970718778.79352,98312597084.31815,99582476578.19559,99950001505.51532,95688504686.99036,99999387364.55153,99969920704.27,99938034709.7789,95297228264.66608,98009408675.58113,90698817435.07784,99482862734.03188,93217088122.59247,92801163940.83908,99891595168.1912,98285194680.04108,100000000000,100000000000,6118,0.07081019,6228,2645036498.6381464,203492862.733862,460736.19134251,35446.21277992054,24906.626780000002,1916.1628911796126,6.2055180003082775,0.1534639039153058,0.07113884911124364
266,2018-05-21,5743,953,143709,776770,149,52496,189542,66,10832,1084400,1080114,1079942,1018318,189542,10832,776770,52496,848533,143709,953,134312.0,685.0,182175.0,8467.0,64.0,751227.0,44611.0,124.0,1614334998,8098495699.636243,0.92208789,0.92208789,8098495699.67722,8098495699.67722,8782780656.953056,0,0.0,0.938916264681,62.71849923,127.22929528805835,62.71849923,127.22929528805835,9.64264686921269e-06,0.0809849569967722,53.111275469936416,0.004264584569,99999999999.494,99732891679.92323,14978619788.237463,99999999999.494,99999999999.494,18145340445.529682,99999999999.494,99999999999.494,99999999999.494,15315727975.173882,37464901015.87209,99999999999.494,100.0,95715547917.43687,99949900844.49304,99999667728.06682,93891626468.06474,99580725288.07367,99970729476.2889,91593383436.11092,98314287869.78114,99999999999.87709,99999999999.07738,99999996292.23384,99999948772.12148,99999667728.06682,99970729476.2889,98314287869.78114,99580725288.07367,99949900844.49304,95715547917.43687,99999387434.3088,99969973772.11496,99939737232.38753,95427976587.50693,98057596104.89474,91355150791.6213,99495832769.90877,93623646349.47581,93233592700.8431,99891570183.03784,98315487751.6412,100000000000,100000000000,8054,0.09321759,8234,1594425906.709593,129124513.48941596,227364.31445286,18413.089228565448,18023.18264,1459.606671045371,6.224239177960326,0.15341900836547465,0.07133159968042689
267,2018-05-22,4921,934,143380,776448,150,51899,189351,68,10358,1084157,1079836,1079663,1018038,189351,10358,776448,51899,848229,143380,934,131160.0,616.0,181187.0,7399.0,65.0,742659.0,41956.0,121.0,1614334998,7356978181.738086,0.84385906,0.84385906,7356978181.77531,7356978181.77531,8718254706.170572,0,0.0,0.9422757444750001,28.44408118,111.20992598872536,28.44408118,111.20992598872536,9.187578901227343e-06,0.0735697818177531,41.05297523374864,0.00427451701,99999999999.494,99732281958.21892,16438517772.72535,99999999999.494,99999999999.494,19505689010.225132,99999999999.494,99999999999.494,99999999999.494,16670073181.954184,37490713581.854485,99999999999.494,100.0,96017956757.83194,99949852514.90877,99999667671.09901,94227574447.49312,99579535415.39778,99970736704.19417,91968124788.86234,98317575633.60498,99999999999.87677,99999999999.07104,99999996292.25812,99999948759.23187,99999667671.09901,99970736704.19417,98317575633.60498,99579535415.39778,99949852514.90877,96017956757.83194,99999280164.68988,99969877708.1679,99936038534.22864,95661028390.82307,97983772863.87761,91608020664.15698,99468052862.77481,93906413663.07623,93545944246.48628,99892395708.36972,98365402129.58159,100000000000,100000000000,6622,0.07664352,6731,3515669898.181516,258647067.35245642,557191.40542732,40992.45012801512,19312.8338,1420.8409689485277,6.261743731459639,0.15341695134981756,0.07397311210391742
268,2018-05-23,4506,930,143140,776317,150,51390,189320,68,9938,1084110,1079750,1079574,1017948,189320,9938,776317,51390,848111,143140,930,128404.0,585.0,180483.0,6524.0,62.0,734487.0,39963.0,118.0,1614334998,6803698073.275556,0.78773673,0.78773673,6803698073.309979,6803698073.309979,8637020252.68488,0,0.0,0.943519329631,94.11630806,112.25139711220585,94.11630806,112.25139711220586,9.046427039509473e-06,0.0680369807330998,17.139434433541474,0.004284778016,99999999999.494,99731871450.83385,16504914077.650352,99999999999.494,99999999999.494,19325674142.780888,99999999999.494,99999999999.494,99999999999.494,16812604481.5566,37502281869.57337,99999999999.494,100.0,96160739031.81273,99949760293.96404,99999667603.98473,94351932963.09079,99578351581.50854,99970742167.25235,92052148255.22276,98318730580.29926,99999999999.87625,99999999999.06273,99999996292.20776,99999948744.27548,99999667603.98473,99970742167.25235,98318730580.29926,99578351581.50854,99949760293.96404,96160739031.81273,99999167520.00659,99969788667.45012,99932399424.59415,95763454011.33421,97920387989.08179,91282444124.63658,99445897596.68707,93981877391.33676,93656140626.09354,99893001333.36076,98406129083.71277,100000000000,100000000000,6182,0.07155093,6295,1062515116.2816991,72290320.49508525,196981.46629498,13402.024227089301,20000.0,1360.739614661996,6.274143714762907,0.15346870264025975,0.07342264531674346
269,2018-05-24,5294,904,142339,775549,150,50526,188668,66,9360,1083399,1079025,1078846,1017215,188668,9360,775549,50526,847351,142339,904,129632.0,596.0,180333.0,6350.0,62.0,741762.0,40295.0,122.0,1614334998,7237273790.094317,0.8309228000000001,0.8309228000000001,7237273790.13094,7237273790.13094,8709923219.137611,0,0.0,0.945389751833,82.13906629,117.71970950386431,82.13906629,117.71970950386431,9.553369235145348e-06,0.0723727379013094,-1.3256630169553227,0.004287039715,99999999999.494,99746300905.97313,16076319452.804747,99999999999.494,99999999999.494,19631816664.519867,99999999999.494,99999999999.494,99999999999.494,17280099866.88952,24617171740.755943,99999999999.494,100.0,96307443086.41977,99949704598.48344,99999667588.84663,94538975183.28996,99577865248.14085,99970747097.77057,92164824068.13467,98329921009.25487,99999999999.87544,99999999999.04924,99999996291.84938,99999948729.42688,99999667588.84663,99970747097.77057,98329921009.25487,99577865248.14085,99949704598.48344,96307443086.41977,99999280096.91516,99969866251.34142,99935226619.0683,95959836391.28354,97988042132.02936,91689957806.97984,99462411261.25508,94228566347.2547,93852423834.49754,99894755667.39578,98467655982.94577,100000000000,100000000000,7032,0.08138889,7186,1217447488.925041,88110008.02457923,184469.54971927,13350.566372605286,19382.320752,1402.7516197036061,6.287399696605734,0.15349822895789406,0.060612679547804874
270,2018-05-25,4605,891,141744,774995,151,49725,188210,65,8773,1082931,1078515,1078330,1016692,188210,8773,774995,49725,846808,141744,891,127825.0,566.0,179610.0,5727.0,62.0,733188.0,38841.0,117.0,1614334998,6988512341.710808,0.80565813,0.80565813,6988512341.74617,6988512341.74617,8674290096.30017,0,0.0,0.946930915512,146.18948908,112.95432921536532,146.18948908,112.95432921536535,9.411661642634644e-06,0.0698851234174617,0.6955460726994329,0.004293547579,99999999999.494,99746820801.4064,15930131134.042715,99999999999.494,99999999999.494,19702119809.2246,99999999999.494,99999999999.494,99999999999.494,17294507364.681973,24619589210.41423,99999999999.494,100.0,96416150823.12157,99949649549.2867,99999667530.16922,94693091551.20872,99576989378.9803,99970752235.76936,92198864900.73415,98336766478.41673,99999999999.874,99999999999.02132,99999996291.45337,99999948717.79166,99999667530.16922,99970752235.76936,98336766478.41673,99576989378.9803,99949649549.2867,96416150823.12157,99999167733.57022,99969834209.16893,99933472055.52509,96045204114.444,97988112247.53825,91803258956.15044,99452315249.9578,94301031504.43774,93995862125.00264,99896120946.91208,98522402101.29245,100000000000,100000000000,5543,0.06415509,5655,684043706.765718,47804478.87026018,143054.81925468,9997.403699075989,15783.177088999999,1103.0092787844187,6.295489446634586,0.15351437593893705,0.06009124484918508
271,2018-05-26,4535,886,141226,774468,150,48983,187824,65,8303,1082505,1078023,1077837,1016195,187824,8303,774468,48983,846287,141226,886,128454.0,579.0,179458.0,5837.0,63.0,740693.0,38783.0,121.0,1614334998,7233896500.910897,0.82999992,0.82999992,7233896500.9475,7233896500.9475,8715538761.57862,0,0.0,0.947770173398,264.76541283,116.47894936304708,264.76541283,116.47894936304712,9.873869968056734e-06,0.07233896500947501,-1.5432580377525822,0.00430156383,99999999999.494,99749536545.1654,16262261200.374355,99999999999.494,99999999999.494,19737781192.65783,99999999999.494,99999999999.494,99999999999.494,17407423799.266644,24642699545.674026,99999999999.494,100.0,96493724062.81215,99949606344.47247,99999667498.52937,94777017339.83102,99575994465.90994,99970760524.2342,92312962368.24211,98350080290.4629,99999999999.87175,99999999999.0259,99999996291.30096,99999948705.46092,99999667498.52937,99970760524.2342,98350080290.4629,99575994465.90994,99949606344.47247,96493724062.81215,99999280147.6104,99969875859.40477,99935050714.08624,96147082737.4311,98070751286.37625,92065167864.1025,99460914862.80867,94455428606.83879,94093467774.1333,99897301679.11757,98570090054.11632,100000000000,100000000000,5566,0.06442130000000001,5675,377692837.3347581,27321908.944288395,92360.74828814,6681.280938664689,18041.84,1305.1280324665465,6.300730919099938,0.15349149910126875,0.05949613087495693
272,2018-05-27,4457,878,140758,773935,149,48241,187424,64,8215,1082075,1077531,1077339,1015691,187424,8215,773935,48241,845765,140758,878,126753.0,561.0,178803.0,5604.0,61.0,732136.0,37417.0,117.0,1614334998,6981950725.655311,0.80486233,0.80486233,6981950725.6906395,6981950725.6906395,8674714213.859314,0,0.0,0.948782762723,158.91717339,113.5263088550287,158.91717339,113.5263088550287,9.514536730539143e-06,0.0698195072569064,-5.901123409334903,0.00431275104,99999999999.494,99749461180.53944,16408312466.339941,99999999999.494,99999999999.494,19788921693.86252,99999999999.494,99999999999.494,99999999999.494,17481853194.16389,24656161759.685303,99999999999.494,100.0,96560271632.30042,99949576931.67126,99999667447.89264,94878276272.30707,99574708373.6599,99970767964.12976,92345758305.06064,98390983883.7949,99999999999.87073,99999999998.98672,99999996290.98988,99999948697.26796,99999667447.89264,99970767964.12976,98390983883.7949,99574708373.6599,99949576931.67126,96560271632.30042,99999167752.20833,99969847488.35756,99933293999.2893,96198140288.8444,98090505041.24983,91952716019.6724,99450759562.14993,94518199810.594,94219381978.97473,99898349231.27347,98612607676.21567,100000000000,100000000000,5525,0.06394676,5605,629258612.32823,43934526.2499217,149616.83115462,10446.17342855533,18976.424,1324.9245731781327,6.3091169424861535,0.15340712853844649,0.05979817829104195
273,2018-05-28,6008,873,140066,773065,149,47560,186684,64,8109,1081281,1076700,1076507,1014855,186684,8109,773065,47560,844905,140066,873,121256.0,494.0,176668.0,4779.0,59.0,714951.0,33535.0,109.0,1614334998,5965367272.320313,0.70134096,0.70134096,5965367272.3505,5965367272.3505,8505659259.169917,0,0.0,0.9495318307680001,74.77410905,95.82584501617671,74.77410905,95.82584501617674,8.389136577754525e-06,0.059653672723505,-26.99938342929557,0.0043114888799999996,99999999999.494,99747092561.90062,16565793961.950184,99999999999.494,99999999999.494,19875825992.371845,99999999999.494,99999999999.494,99999999999.494,17765426520.00646,24618477958.84095,99999999999.494,100.0,96610702514.54813,99949592636.31018,99999667398.97713,94953183076.84088,99574688568.46385,99970775149.72675,92447490612.82864,98418379750.2339,99999999999.86931,99999999998.976,99999996290.80804,99999948684.91507,99999667398.97713,99970775149.72675,98418379750.2339,99574688568.46385,99949592636.31018,96610702514.54813,99998914908.29013,99969640581.67343,99925892956.64673,96152157572.54997,98005457782.36397,91778544410.87904,99401062015.09047,94463891062.27428,94287003270.77881,99899814968.31296,98646069464.67564,100000000000,100000000000,8644,0.1000463,8793,1337361304.2032654,79778513.5540214,191691.15483342,11435.08141442356,21089.0,1258.0363040659968,6.325972345730658,0.15361914655620346,0.06323632676239888
274,2018-05-29,6216,872,139209,771851,148,46868,185588,64,8006,1080113,1075523,1075329,1013671,185588,8006,771851,46868,843699,139209,872,122556.0,516.0,175994.0,5028.0,60.0,721808.0,34271.0,113.0,1614334998,6413795172.7969055,0.74789417,0.74789417,6413795172.82936,6413795172.82936,8575805807.71548,0,0.0,0.9501108388989999,111.97003643,102.12606680423148,111.97003643,102.12606680423151,8.604924000094717e-06,0.0641379517282936,-26.85113132419923,0.004313786156,99999999999.494,99750638641.34589,17401187045.029133,99999999999.494,99999999999.494,19863824565.727455,99999999999.494,99999999999.494,99999999999.494,18462711968.577564,24650856660.55915,99999999999.494,100.0,96664598307.62051,99949747583.55016,99999667357.72858,95011083889.87341,99574319500.27179,99970780684.91699,92529790385.73306,98445214769.92899,99999999999.86888,99999999998.96336,99999996290.55095,99999948672.21657,99999667357.72858,99970780684.91699,98445214769.92899,99574319500.27179,99949747583.55016,96664598307.62051,99999043954.76683,99969714936.81407,99929480129.35664,96244287393.91887,98086963044.17244,91990370165.83607,99423571379.71976,94603156108.58324,94364933696.98524,99901486892.92819,98679091704.47748,100000000000,100000000000,8288,0.09592593,8397,893096074.5216899,57281352.91640068,134438.25236226,8622.594140446785,14999.0,962.0051379726756,6.3372611257815175,0.15361695586440194,0.0633268918836829
275,2018-05-30,5738,850,138770,771366,149,46163,185244,64,7863,1079728,1075084,1074874,1013211,185244,7863,771366,46163,843220,138770,850,120611.0,489.0,175293.0,4735.0,59.0,713301.0,32657.0,109.0,1614334998,6091890358.560505,0.71472401,0.71472401,6091890358.59133,6091890358.59133,8523416460.659198,0,0.0,0.950932060504,121.03227079999999,97.15576041652285,121.03227079999999,97.15576041652288,8.260561006923632e-06,0.0609189035859133,-33.71517574071486,0.004325571994,99999999999.494,99749497212.67674,17367836974.175037,99999999999.494,99999999999.494,19997423077.939117,99999999999.494,99999999999.494,99999999999.494,18030461254.048058,24740400542.85441,99999999999.494,100.0,96715069641.73882,99949720865.0669,99999667298.6296,95093206050.36353,99573021621.92216,99970788340.28355,92596676494.07744,98467238721.34973,99999999999.8692,99999999998.93433,99999996290.26877,99999948658.44704,99999667298.6296,99970788340.28355,98467238721.34973,99573021621.92216,99949720865.0669,96715069641.73882,99998915517.5456,99969665746.26685,99927049579.68388,96280234006.94429,98082872992.5975,91955739209.43187,99407501029.21802,94612116866.79497,94437166362.02733,99902415986.90332,98710269692.10713,100000000000,100000000000,7506,0.086875,7554,826225925.8709799,50332777.51831618,147268.06760959,8971.409211992375,20455.928105000003,1246.1527119888694,6.348385755608745,0.15353574431486033,0.06279672016670587
276,2018-05-31,5236,838,138398,771064,147,45503,185077,63,7768,1079525,1074826,1074613,1012942,185077,7768,771064,45503,842931,138398,838,119790.0,479.0,175015.0,4604.0,60.0,712992.0,31735.0,108.0,1614334998,5992504631.353027,0.70446259,0.70446259,5992504631.38335,5992504631.38335,8506490909.289822,0,0.0,0.9514378176289999,93.29686906,99.86690297764535,93.29686906,99.86690297764535,8.012717563893755e-06,0.0599250463138335,-35.11105080137345,0.004337137068,99999999999.494,99754638942.24536,16750522119.608303,99999999999.494,99999999999.494,19643035811.339252,99999999999.494,99999999999.494,99999999999.494,18102356108.38376,24767604130.780533,99999999999.494,100.0,96760756155.19354,99949632454.1556,99999667247.56258,95143781762.9284,99571769774.6373,99970795947.17728,92635486890.34912,98486906783.88617,99999999999.86816,99999999998.91936,99999996289.83984,99999948649.0101,99999667247.56258,99970795947.17728,98486906783.88617,99571769774.6373,99949632454.1556,96760756155.19354,99998915309.19824,99969656100.96033,99926226043.2133,96324133728.18588,98095237508.26396,92234583514.20944,99401777293.86424,94676980501.04384,94526984276.20947,99903170146.65268,98735691001.75142,100000000000,100000000000,6992,0.08092593,7097,1071847330.0418512,64230500.89411673,185216.77935524,11099.124080961838,20937.964,1254.7084624173783,6.361530590439585,0.1535499772483423,0.06270017332781559
277,2018-06-01,3678,830,138184,770906,149,45015,185006,64,7737,1079445,1074687,1074467,1012794,185006,7737,770906,45015,842776,138184,830,118626.0,469.0,174682.0,4490.0,57.0,704570.0,30708.0,106.0,1614334998,5818344588.334739,0.68630066,0.68630066,5818344588.36418,5818344588.36418,8477836251.611472,0,0.0,0.951953093047,183.64175896,98.53238534203837,183.64175896,98.5323853420384,7.737329366801349e-06,0.0581834458836418,-35.969214497640536,0.004348500129999999,99999999999.494,99754205004.69783,16613583471.022163,99999999999.494,99999999999.494,19651219372.424717,99999999999.494,99999999999.494,99999999999.494,18106272685.412186,24768101122.04519,99999999999.494,100.0,96776840376.47159,99949568900.3217,99999667239.38622,95195309304.69539,99570575975.62152,99970801083.90182,92781018113.94673,98501625309.07288,99999999999.86752,99999999998.89246,99999996289.70084,99999948644.10893,99999667239.38622,99970801083.90182,98501625309.07288,99570575975.62152,99949568900.3217,96776840376.47159,99998774797.24384,99969617898.37007,99924575183.249,96333237969.90813,98094906531.55524,91824546150.40323,99391507825.67207,94676961658.62593,94560827549.67133,99903623083.72328,98752216053.8028,100000000000,100000000000,5112,0.05916667,5173,544538456.6564599,31683123.824432954,147019.17065858,8554.081959871386,24700.8,1437.1776600826593,6.369135892137754,0.15359195497905712,0.06276017409956472
